parameter_id,MGP_MLN_031_001
mouse_strain,C57BL
parameter_name,Total NK cells - % of CD45+
analysis_id,4z15k2q0c0dj8ys
pvalue,0.5587718
mouse_life_stage,Middle aged adult
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
