parameter_id,MGP_MLN_009_001
analysis_id,1558f45485i5dh4
mouse_life_stage,Early adult
pvalue,0.2571901
mouse_strain,C57BL
parameter_name,Effector Treg cells - % of Treg
gene_symbol,Cpa3
gene_accession_id,MGI:88479
