mouse_strain,C57BL
parameter_name,cDCs CD11b Type
gene_accession_id,MGI:2670995
analysis_id,4g640q35617r8n6
pvalue,0.3390405
mouse_life_stage,Early adult
gene_symbol,Trp53i11
parameter_id,IMPC_IMM_073_001
