mouse_strain,C57BL
gene_symbol,Ivd
analysis_id,u17lz4g21yu1im2
gene_accession_id,MGI:1929242
mouse_life_stage,Early adult
parameter_name,Total CD8+ T cells - % of ab T cells
pvalue,0.2039167
parameter_id,MGP_IMM_013_001
