mouse_strain,C57BL
pvalue,0.3584472
parameter_id,MGP_PBI_031_001
gene_accession_id,MGI:1915678
gene_symbol,Steap3
analysis_id,2iu9gt7374hqz8m
parameter_name,KLRG1+ mature NK cell number
mouse_life_stage,Early adult
