parameter_id,MGP_PBI_015_001
gene_accession_id,MGI:88461
analysis_id,8x18gao313q64tg
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Col6a3
pvalue,0.8458351
parameter_name,IgD+ mature B cell percentage
