parameter_id,IMPC_CSD_079_001
gene_symbol,Atg4c
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.7973496
parameter_name,Aggression
gene_accession_id,MGI:2651854
analysis_id,7189e62f49o4076
