parameter_id,MGP_IMM_131_001
parameter_name,CD103+ CD11b-low cDC - % of CD45+
mouse_life_stage,Early adult
gene_accession_id,MGI:1919107
pvalue,0.5801238
analysis_id,7a57447999jioje
mouse_strain,C57BL
gene_symbol,Slc17a9
