parameter_id,M-G-P_005_001_004
analysis_id,lbt9e6k7mgcdq85
parameter_name,Bone Mineral Density (excluding skull)
mouse_life_stage,Early adult
pvalue,0.3851389
gene_symbol,Zcchc2
mouse_strain,C57BL
gene_accession_id,MGI:2444114
