parameter_id,MGP_IMM_070_001
gene_symbol,Lpgat1
mouse_life_stage,Middle aged adult
pvalue,0.6755935
mouse_strain,C57BL
analysis_id,58cb4pv4ykh6718
parameter_name,Total ab T cells - % of CD45+
gene_accession_id,MGI:2446186
