pvalue,0.5401926
gene_accession_id,MGI:1916220
mouse_life_stage,Early adult
Mouse_strain,C57BL
Parameter_name,Vibrissae - presence
Parameter_id,JAXLA_CSD_023_001
Analysis_id,u353131888385gr
gene_symbol,Dcaf12
