parameter_id,MGP_IMM_073_001
pvalue,0.1938026
analysis_id,x581456tbah1331
gene_symbol,Fgb
gene_accession_id,MGI:99501
mouse_life_stage,E15.5
mouse_strain,C57BL
parameter_name,Effector CD4+ T helper cells - % of CD45+
