gene_symbol,Lpgat1
mouse_strain,C57BL
mouse_life_stage,Late adult
gene_accession_id,MGI:2446186
analysis_id,dci37lhok583522
pvalue,0.08375717
parameter_id,MGP_IMM_089_001
parameter_name,KLRG1+ gd T cells - % of CD45+
