parameter_id,IMPC_EYE_059_001
parameter_name,Mean right eye lens density
gene_accession_id,MGI:109585
mouse_life_stage,Early adult
gene_symbol,Pld1
pvalue,0.9998358
analysis_id,fqnk9k9c893mb09
mouse_strain,C57BL
