parameter_id,IMPC_CBC_004_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1274787
pvalue,0.842318
analysis_id,s0899iv5o17jp55
gene_symbol,Trdmt1
parameter_name,Urea (Blood Urea Nitrogen - BUN)
