mouse_life_stage,Late adult
gene_accession_id,MGI:2446274
mouse_strain,C57BL
parameter_id,IMPC_FEA_106_001
pvalue,0.09907632
analysis_id,cj0413n1t4yo08z
parameter_name,Difference in Cue Tone and Cue Baseline % Freezing
gene_symbol,Frmpd1
