parameter_id,MGP_PBI_030_001
gene_symbol,Bpifa3
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
analysis_id,goqx9hm85lx97j9
mouse_strain,C57BL
gene_accession_id,MGI:1920638
pvalue,0.8172169
mouse_life_stage,Early adult
