mouse_life_stage,Late adult
pvalue,0.3486407
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
analysis_id,2vo3p913966ceno
mouse_strain,C57BL
parameter_id,JAXLA_DXA_003_001
parameter_name,Lean mass
