gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
analysis_id,450kpu41awhkr18
parameter_name,% Pre-pulse inhibition - PPI2
mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.1717327
parameter_id,IMPC_ACS_034_001
