mouse_strain,C57BL
gene_symbol,Wars2
gene_accession_id,MGI:1917810
pvalue,0.8045529
mouse_life_stage,Early adult
parameter_name,Dark side time spent
parameter_id,JAX_LDT_004_001
analysis_id,1mw2158m39488h7
