parameter_id,IMPC_GEL_057_001
parameter_name,Heart looping
analysis_id,qvh8vrxjl990130
mouse_strain,C57BL
gene_symbol,Lpgat1
pvalue,0.09302154
mouse_life_stage,E18.5
gene_accession_id,MGI:2446186
