parameter_id,IMPC_XRY_025_001
gene_accession_id,MGI:1931749
gene_symbol,Pum1
mouse_strain,C57BL
parameter_name,Tibia
mouse_life_stage,Early adult
pvalue,0.7731574
analysis_id,8h0pwsdsujke1gj
