mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_symbol,Frmpd1
pvalue,0.7753704
parameter_name,Total ab T cells - % of CD45+
parameter_id,MGP_MLN_063_001
gene_accession_id,MGI:2446274
analysis_id,9a3246r336mi0zk
