Parameter_id,HRWLLA_OFD_020_001
Mouse_strain,C57BL
analysis_id,y8a9sfnyc039xs8
gene_accession_id,MGI:2444554
Parameter_name,Distance travelled - total
Pvalue,0.9815958
Gene_symbol,Mapkap1
Mouse_life_stage,E12.5
