mouse_life_stage,Late adult
pvalue,0.1341968
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
parameter_id,IMPC_ECG_005_001
parameter_name,PQ
mouse_strain,C57BL
analysis_id,6f34516g5o81xrc
