parameter_id,IMPC_CSD_069_001
analysis_id,r6j7j828k2u08ff
mouse_strain,C57BL
gene_accession_id,MGI:1916043
parameter_name,Upper teeth appearance
pvalue,0.6116834
gene_symbol,Rab3gap2
mouse_life_stage,Early adult
