parameter_id,MGP_IMM_101_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1921688
mouse_strain,C57BL
gene_symbol,Clvs1
pvalue,0.3263258
parameter_name,KLRG1+ NK cells - % of CD45+
analysis_id,jm9z53b81323wf6
