mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.5398916
gene_symbol,AU040320
analysis_id,40493nae30ck345
gene_accession_id,MGI:2140475
parameter_id,MGP_MLN_067_001
parameter_name,Resting CD4+ T helper cells - % of CD45+
