mouse_life_stage,Late adult
pvalue,0.8471762
parameter_id,IMPC_FEA_003_001
mouse_strain,C57BL
gene_symbol,Snap23
parameter_name,Conditioning Baseline % Freezing Time
analysis_id,l3dm11b0lr9395p
gene_accession_id,MGI:109356
