pvalue,0.3755052
gene_accession_id,MGI:2385156
mouse_life_stage,Early adult
analysis_id,5bit880j81805fr
parameter_name,Forelimb grip strength normalised against body weight
gene_symbol,Sdcbp2
parameter_id,JAXLA_GRS_010_001
mouse_strain,C57BL
