parameter_id,ESLIM_014_001_008
mouse_strain,C57BL
analysis_id,h2he6l620u00z8u
gene_symbol,Lpgat1
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2446186
pvalue,0.1550118
parameter_name,Cornea vascularisation
