mouse_life_stage,E18.5
pvalue,0.9588783
parameter_name,Calcium
analysis_id,274qiub5htt5037
parameter_id,HMGULA_CBC_009_001
gene_accession_id,MGI:1334458
mouse_strain,C57BL
gene_symbol,Pex19
