mouse_life_stage,E9.5
parameter_name,Percent time in light
mouse_strain,C57BL
parameter_id,JAX_LDT_009_001
gene_symbol,Bcs1l
analysis_id,989q041u343003e
pvalue,0.1742397
gene_accession_id,MGI:1914071
