parameter_id,MGP_MLN_006_001
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
gene_accession_id,MGI:1328306
gene_symbol,Orc2
pvalue,0.3994208
mouse_strain,C57BL
mouse_life_stage,E9.5
analysis_id,u1485d9z94e363b
