parameter_id,JAX_OFD_016_001
parameter_name,Center permanence time
analysis_id,f2c1a35n46p042a
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
pvalue,0.3909151
mouse_strain,C57BL
mouse_life_stage,E12.5
