parameter_id,IMPC_XRY_007_001
gene_accession_id,MGI:88479
gene_symbol,Cpa3
parameter_name,Clavicle
analysis_id,fjf74383pg2423h
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.814784
