parameter_id,IMPC_XRY_067_001
gene_accession_id,MGI:1860103
parameter_name,Caudal processes
analysis_id,6maiptt15q0o1ia
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.8680958
gene_symbol,Slc2a8
