parameter_id,IMPC_CBC_020_001
mouse_strain,C57BL
gene_accession_id,MGI:1913483
parameter_name,Fructosamine
gene_symbol,Dmap1
pvalue,0.462273
analysis_id,531b4oi75k8r5uu
mouse_life_stage,E12.5
