parameter_id,IMPC_IMM_005_002
mouse_strain,C57BL
gene_accession_id,MGI:1274787
pvalue,0.5947306
analysis_id,7d84z1z8zr8tgct
parameter_name,NK cells (Panel A) - % of live leukocytes (Panel A)
mouse_life_stage,Early adult
gene_symbol,Trdmt1
