gene_accession_id,MGI:95457
gene_symbol,Mecom
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_XRY_024_001
pvalue,0.2268646
parameter_name,Femur
analysis_id,6h7c85r40uuw4ux
