mouse_strain,C57BL
pvalue,0.7186036
parameter_id,MGP_PBI_019_001
gene_accession_id,MGI:1913396
parameter_name,Neutrophil percentage
mouse_life_stage,Early adult
analysis_id,0396k3z53d1t2i6
gene_symbol,Maco1
