parameter_id,IMPC_IMM_067_001
mouse_strain,129SV
pvalue,0.158472
gene_accession_id,MGI:1923959
analysis_id,6drdfinf9869489
parameter_name,Follicular B Cells (CD21/35+)
gene_symbol,Arpc2
mouse_life_stage,Early adult
