parameter_id,IMPC_XRY_007_001
gene_accession_id,MGI:1924315
analysis_id,8t8a48kif9fpc55
mouse_strain,C57BL
gene_symbol,Ints7
mouse_life_stage,E9.5
pvalue,0.1601663
parameter_name,Clavicle
