parameter_id,IMPC_EYE_013_001
analysis_id,15q52na2v0082a5
pvalue,0.2064775
parameter_name,Pupil Dilation
mouse_life_stage,Early adult
gene_symbol,Cdin1
mouse_strain,C57BL
gene_accession_id,MGI:3026886
