mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:3046938
parameter_name,Centre resting time
pvalue,0.8674558
parameter_id,ESLIM_007_001_011
analysis_id,95o2d0d54543bw5
gene_symbol,Hrnr
