gene_accession_id,MGI:1916220
gene_symbol,Dcaf12
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_CSD_041_002
pvalue,0.7067007
parameter_name,Hindpaw - size
analysis_id,i0v9o07p6cj9fm2
