gene_accession_id,MGI:1914561
gene_symbol,Nanp
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_XRY_064_001
pvalue,0.6840175
parameter_name,Thoracic processes
analysis_id,n3216yqut5ft47x
