parameter_id,MGP_IMM_007_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1914836
mouse_strain,C57BL
pvalue,0.8802883
analysis_id,bmzy7mekng8i579
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
gene_symbol,Ubxn11
