mouse_life_stage,Middle aged adult
gene_accession_id,MGI:109356
parameter_name,Retina (combined)
analysis_id,9d0923uvv3z54ka
gene_symbol,Snap23
mouse_strain,C57BL
parameter_id,IMPC_EYE_092_001
pvalue,0.1310881
