parameter_id,IMPC_CBC_009_001
gene_symbol,Ddx27
gene_accession_id,MGI:2385884
parameter_name,Calcium
analysis_id,b2p25j73ju34jlx
pvalue,0.4962689
mouse_strain,129SV
mouse_life_stage,Early adult
