parameter_id,IMPC_CBC_011_001
gene_accession_id,MGI:1914515
parameter_name,Iron
pvalue,0.8197379
gene_symbol,Slc39a10
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,qj409q723fzkdaw
