parameter_id,IMPC_XRY_065_001
analysis_id,3aptrncw4124phu
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Lumbar processes
gene_symbol,Ncaph
pvalue,0.2486124
gene_accession_id,MGI:2444777
