mouse_life_stage,E9.5
analysis_id,r75206350k2x892
pvalue,0.5636368
gene_symbol,Dmap1
parameter_name,Whole arena resting time
mouse_strain,C57BL
gene_accession_id,MGI:1913483
parameter_id,JAXLA_OFD_007_001
