parameter_id,ESLIM_007_001_015
parameter_name,Number of centre entries
analysis_id,939a404993wt0ly
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:104640
pvalue,0.248966
gene_symbol,Rab17
