parameter_id,IMPC_IMM_046_001
mouse_life_stage,Early adult
analysis_id,y7asrxc16u1qrqc
pvalue,0.525973
mouse_strain,C57BL
parameter_name,DN CD44+CD62L- NKT cells
gene_accession_id,MGI:1916220
gene_symbol,Dcaf12
