parameter_id,IMPC_CBC_006_001
analysis_id,ti2e06v2597e81t
mouse_life_stage,Early adult
gene_accession_id,MGI:1346088
mouse_strain,C57BL
parameter_name,Total protein
pvalue,0.7192887
gene_symbol,Cd52
