mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:109585
analysis_id,6yu611wh3299y7v
gene_symbol,Pld1
pvalue,0.5187102
parameter_id,IMPC_DXA_003_001
parameter_name,Lean mass
