gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
parameter_id,IMPC_CBC_011_001
parameter_name,Iron
mouse_strain,C57BL
pvalue,0.9228178
mouse_life_stage,Middle aged adult
analysis_id,870479i79k6gn80
