parameter_id,IMPC_OFD_020_001
mouse_life_stage,Early adult
pvalue,0.1266008
gene_symbol,Zmynd8
analysis_id,ch460c9k276s6g6
gene_accession_id,MGI:1918025
parameter_name,Distance travelled - total
mouse_strain,C57BL
