gene_symbol,Slc30a4
parameter_name,Startle response
mouse_life_stage,Early adult
analysis_id,ti9feos6q268414
pvalue,0.4225271
parameter_id,HMGULA_SHI_009_001
mouse_strain,C57BL
gene_accession_id,MGI:1345282
