parameter_id,IMPC_EYE_092_002
analysis_id,cv2l9b8v9shfw59
pvalue,0.5837997
gene_accession_id,MGI:2685266
mouse_life_stage,Early adult
parameter_name,Retina (combined)
mouse_strain,C57BL
gene_symbol,Pglyrp3
