parameter_id,M-G-P_007_001_010
mouse_strain,C57BL
parameter_name,center - distance
gene_symbol,Ufc1
analysis_id,5b8x730735b4u2l
gene_accession_id,MGI:1913405
pvalue,0.6394955
mouse_life_stage,Early adult
