mouse_life_stage,Early adult
analysis_id,6iwxb655r2n23x7
pvalue,0.2861575
parameter_name,Resting CD8+ T cells - % of CD8+
mouse_strain,C57BL
parameter_id,MGP_IMM_015_001
gene_symbol,Maco1
gene_accession_id,MGI:1913396
