parameter_id,MGP_IMM_092_001
mouse_strain,C57BL
mouse_life_stage,E12.5
analysis_id,8v733a15t9scnwp
gene_accession_id,MGI:99501
gene_symbol,Fgb
pvalue,0.2731882
parameter_name,Effector CD4- NKT cells - % of CD45+
